Character|zh-CN
Hiro|报纸、电视、网络……
Hiro|你的照片……大概会越传越广吧。
Miria|……不要……不要、不要……！
Miria|为什么……！！
Miria|大叔我这种人……放着不管不就好了！！
Miria|我这种人……根本没有寻找的价值！！
Miria|已经……够了……
Hiro|米莉亚，你——
Miria|大家，全都消失掉就好了……！
Hiro|………！
Hiro|梅露露，快给米莉亚——！
Miria|全部，全部——！
Miria|——全部都给我消失吧——！！
Hiro|唔——！？
Hiro|………！
Hiro|……啊……咳……
Hiro|刚才那是什么……！
Hiro|有种……信息被强行灌进脑袋里的不适感……
Hiro|这……不是我的记忆……！是我没有经历过的……——【不存在的记忆】……！
|魔女图鉴更新…
Hiro|最初我死去的那个世界……我死后的记忆……吗……？
Hiro|为什么……会有这种记忆……
Ema|……怎、怎么会……
Ema|我……杀了……？很多……人……！
Hiro|（……艾玛的记忆）
Hiro|（在我被看守杀死后，艾玛所经历的世界里，是她毁灭了世界……）
Hanna|我……把……蕾雅……和艾玛……
Hanna|怎么会……怎么会这样……
AnAn|骗、骗人……
AnAn|吾辈不可能杀了米莉亚……！
AnAn|而、而且为什么……蕾雅……诺亚……！
Leia|大、大家……冷静下来……！
Leia|这、这些……都是幻象！是幻觉！
Leia|我们怎么可能会……！互相残杀……！
Hiro|（……大家都拥有了其他世界的记忆……！）
Hiro|（这……难道是）
Miria|…………
Hiro|（刚刚魔女化的是米莉亚……她的魔法是……【互换】）
Hiro|（但是，我并没有实际看到她使用魔法的样子……）
Hiro|（……难道是，她的魔法是接近精神共享那一类的魔法吗？）
Hiro|（如果她的魔法因为魔女化得到了增强，并且失控了的话……）
Hiro|（各种东西都【互换】并得到共享了吗……？比如灵魂、时间、魔法、世界……）
Hiro|（而且可可的【千里眼】和我的【死亡回溯】魔法也有可能在当中产生了干涉……）
Hiro|（……总之，现在再怎么想也得不出结论）
Hiro|（现在应该优先做的事情是……）
Hiro|……梅露露。
Meruru|好、好的……！
Hiro|米莉亚就拜托你了。……我们没法预测，下次她再失控会发生什么。
Meruru|……明白了。
Hiro|（……没问题，大家的魔女化进程都很顺利）
Hiro|（刚发生的事也让一些人受到了精神冲击，感觉现在反而更容易让她们魔女化——）
Hiro|这是……！
Alisa|——喂。
Hiro|亚里沙……你想干什么。
Alisa|我才要问你想干什么。
Alisa|你们这些家伙……一个不留地，全都死在这里吧。
Hiro|唔……！？
Alisa|……我也会陪你们下地狱。这样就没意见了吧。
Hiro|……非常有意见。
Alisa|想阻止我的话……就试试看把我杀了啊！
Alisa|你们其实心里都清楚吧……
Alisa|我们是魔女。是受诅咒之子。
Alisa|生来就拥有用来杀人的力量，并且实际上也只能去杀害某人才能存活下去。
Alisa|只要看看刚才恢复的记忆也总该明白了吧！？
Alisa|……既然如此，我们就不应该存在。
Alisa|只要把大家都烧成灰烬……让一切都结束就好了。
Alisa|我的话，就能做得到……
Alisa|所以……乖乖受死吧！
Hiro|（……不行！热量太强了……连靠近她都没办法！）
Hiro|（这样下去，不等召唤出大魔女，就要先全灭了……！）
Hiro|（必须想办法让亚里沙冷静下来……！）
Choice|错的是大魔女
|返回
Choice|力量可以用在正道上
Choice|诅咒不会结束
Choice|【洗脑】
Choice|【视线诱导】
Hiro|亚里沙，你——！
Alisa|吵死了！
Hiro|唔……！？
Hiro|（不行……！她根本不打算听人讲话……！）
Hiro|留下那诅咒的万恶之源，是大魔女！
Hiro|大家只是被大魔女的恶意操纵，才犯下了罪行……！
Hiro|所以你们没有错！
Alisa|……所以呢？你觉得受害者会接受那种借口吗！？
Alisa|就算一切都是大魔女害的，可实际犯罪的不还是我们吗！
Alisa|所以大家只能去死啊！！
Hiro|（诡辩对亚里沙无效吗……！）
Hiro|（……亚里沙深信，只要大家死在这里，悲剧就会停止）
Hiro|（但是，情况真的如此吗……？）
Hiro|亚里沙……你说得不对！
Hiro|魔法的力量，也是可以用在正道上的，不是吗……！
Hiro|在这场审判中，也有人使用力量去治愈他人，或者引导他人向前看……！
Hiro|重要的是，怎样去使用力量！
Alisa|不管怎么去用力量，最终结果不都一样吗！？
Alisa|米莉亚展现的记忆里不也是这样吗……
Alisa|待在这里的家伙，最后都会被杀人冲动吞噬而互相残杀！
Alisa|反正最后都要死……不如现在就去死啊！！
Hiro|（唔……半吊子的说服没有意义吗……！）
Hiro|（……亚里沙深信，只要大家死在这里，悲剧就会停止）
Hiro|（但是，情况真的如此吗……？）
Hiro|蕾雅！用你的魔法！
Leia|交给我吧！
Leia|亚里沙！【看那边】！！
Alisa|可恶……！？莲见，你这家伙……！！
Leia|放心……我只是用【视线诱导】转移了你的视线而已。
Leia|这样，你的火焰就喷不准了……！
Alisa|根本没必要瞄准！
Leia|好烫好烫好烫！！
Hiro|（不行……！无论亚里沙看向哪里，火焰都会烧过来……！）
Hiro|（……亚里沙深信，只要大家死在这里，悲剧就会停止）
Hiro|（但是，情况真的如此吗……？）
Hiro|唔……！安安！帮我一把！
AnAn|……这次……
AnAn|吾辈……一定要阻止。
AnAn|不管是米莉亚……还是诺亚……还有蕾雅……！
AnAn|所以……【不许杀人】！亚里沙！
Alisa|咕……！
Alisa|人！？我们是魔女！已经不是人类了……！
Alisa|什么狗屁命令……我才不听！
Hiro|唔……！
AnAn|把话……【听进去】啊！！
Hiro|（安安的魔法，并没有强大到能完全控制亚里沙吗……！）
Alisa|……啧……！
Hiro|（不……！火势减弱了……！）
Hiro|（也就是说她多少有把话听进去……！）
Hiro|（那么现在或许还有机会，能让她听进去我说的话……！）
|讨论前进…
Hiro|等下，亚里沙！
Hiro|就算杀了魔女，魔女因子也不会消失！
Hiro|只会产生新的牺牲者罢了！
Alisa|唔……！吵、吵死了……
Alisa|吵死了吵死了吵死了……！
Alisa|——大家只能去死啊！
Hiro|（唔……！还是说服不了吗——！？）
Hiro|（……不，也不是完全没效果。火势又减弱了……）
Hiro|（……如果对方不认可安安说的话，她的魔法就无法发挥效果）
Hiro|（没问题……！亚里沙的确有听进我说的话！）
Hiro|（继续说服她吧……！）
Alisa|吵死了！去死去死去死！
Alisa|我们的存在本身就是罪恶……
Alisa|你们也肯定有做过一两件不可告人的事吧……！？
Alisa|就是那种让周围人知道会被嫌弃，绝对不会被原谅的事！
Alisa|既然如此，都死在这里不就好了……
Alisa|有意见的话就放马过来啊！
Alisa|我会把你们烧得连骨头都不剩！
Alisa|放心吧……我跟你们一样，我也是个罪人。
Alisa|等你们都上路了，我马上就会跟上来！
Hiro|（是打算拉着我们一起去死吗……）
Hiro|（抱歉，恕难奉陪了）
Hiro|（不管是我们，还是你……都绝不能丢掉生命！）
Choice|谁都没犯过罪
|返回
Choice|我原谅你
Choice|一点都不好
Choice|动手阻止你
Choice|【幻视】
Hiro|……奈叶香！把亚里沙的情况告诉我吧！
Nanoka|她的罪……是纵火。
Nanoka|偶然叠加偶然，于是她的恶作剧酿成了大祸……
Nanoka|只不过，她并没有受到惩罚。
Hiro|……为什么？
Nanoka|……他的父母对外隐瞒了事实。或许是觉得影响不好吧。
Nanoka|所以——
Nanoka|——呃！
Nanoka|……抱歉。这些情报……足够吗……
Nanoka|以我目前的姿态……如果连续使用，负荷好像有些重……
Hiro|……抱歉。你好好休息吧，奈叶香。
|魔女图鉴更新…
|讨论前进…
Hiro|不！谁都没有犯过罪！
Hiro|大家都是清白的！
Alisa|别说这种一秒就戳破的谎话了！
Alisa|我们之中有人跟我一样过去曾犯过罪……！
Alisa|而且迟早所有人都会犯罪的！
Hiro|（看来撒谎没法骗过她……！）
Hiro|（……亚里沙，过去曾犯过罪）
Hiro|（她的负罪感无疑是她失控的原因之一）
Hiro|（很可能她对于过去，有什么未了的心愿——）
Hiro|不对，亚里沙……！
Hiro|没有谁是该死的！
Alisa|别扯你的大道理了！
Alisa|那犯下了严重到丧失生存价值，严重到无法清偿的罪孽的家伙又该怎么办……！？
Alisa|这家伙就应该去死才对吧……！？没错吧！？
Hiro|（否定亚里沙的主张，只会招致反抗吗……！）
Hiro|（……亚里沙，过去曾犯过罪）
Hiro|（她的负罪感无疑是她失控的原因之一）
Hiro|（很可能她对于过去，有什么未了的心愿——）
Hiro|（是啊……事已至此，只能动手阻止她了）
Hiro|（我们这边人数占优。只要一起上，区区亚里沙——）
Hiro|（……不）
Hiro|（诉诸暴力的话就会出现牺牲……这可不行）
Hiro|（……我们要所有人齐齐整整地逃离这座监牢……！）
Hiro|（所以，现在得想想其他方法……！）
Hiro|（……亚里沙，过去曾犯过罪）
Hiro|（她的负罪感无疑是她失控的原因之一）
Hiro|（很可能她对于过去，有什么未了的心愿——）
Hiro|我……原谅你，亚里沙。
Alisa|啊啊！？
Hiro|原谅你，过去所做的一切。
Alisa|你……懂什么啊！
Hiro|我不懂。……可就算如此，我也原谅你。
Alisa|我害死人了啊……！我……是不能被原谅的！！
Hiro|——即便如此！
Alisa|…………！
Hiro|……也必须，有人来原谅你。
Hiro|你要杀人，杀身边的人……到最后要把自己也杀了？
Hiro|我看你就跟只会一个劲哭的婴孩一样。
Alisa|什……！？你这家伙在说什么……！
Hiro|我说你正在做的事情，和小孩子发脾气没什么两样。
Hiro|……你说你的行为害死了人。但你一直消极地自罚下去，受害者就会复活吗？
Alisa|……这……
Hiro|我不知道发生了什么。也不打算了解你的过去。
Hiro|但你的自残和自罚，并非赎罪。
Hiro|只是自我满足，是让自己落得轻松的逃避现实罢了！
Alisa|咕……！？
Hiro|……所以，我才要原谅你。
Hiro|正因为非亲非故，我才要接纳你。
Hiro|我会以朋友的身份支持你。
Hiro|所以……别再继续逃避罪责了。
Alisa|我……我……
Hiro|……你要活下去，亚里沙。
Hiro|然后去后悔，去背负起罪孽。那才是你的——
Hiro|——还有我们的，赎罪！
Alisa|呜……呜、呜……！
Alisa|咕、呜……呜……！
Alisa|是……啊。
Alisa|我……很……害怕……
Alisa|没有人责备我……没有人……斥责我……！
Alisa|我……！
Alisa|对不起……对……不起……！！
Hiro|（……火势平息了）
Hiro|（看来亚里沙的战意消失了）
Hiro|（虽然很危险，但总算——）
Coco|怎么回事！？
Hiro|……这回又怎么了！
Warden|哎呀～这下情况严重了……
Hiro|少说你那些无足轻重的开场白！有事你直接说重点！
Warden|我说这座岛，飞起来了。“哗”地一声离开海面，轻飘飘地朝着天空飞起来了。
